A1,A17
3544400,Não
3544509,Sim
3544608,Não
3544707,Não
3544806,Não
3544905,Não
3545001,Sim
3545100,Não
3545159,Sim
3545209,Sim
3545308,Sim
3545407,Não
3545506,Não
3545605,Não
3545704,Não
3545803,Sim
3546009,Não
3546108,Não
3546207,Sim
3546256,Não
3546306,Sim
3546405,Sim
3546504,Não
3546603,Sim
3546702,Sim
3546801,Sim
3546900,Não
3547007,Sim
3547106,Não
3547205,Não
3547304,Sim
3547403,Não
3547502,Sim
3547601,Sim
3547650,Não
3547700,Sim
3547809,Sim
3547908,Sim
3548005,Sim
3548054,Não
3548104,Não
3548203,Sim
3548302,Sim
3548401,Não
3548500,Sim
3548609,Não
3548708,Sim
3548807,Sim
3548906,Sim
3549003,Não
3549102,Sim
3549201,Não
3549250,Não
3549300,Não
3549409,Sim
3549508,Não
3549607,Não
3549706,Sim
3549805,Sim
3549904,Sim
3549953,Sim
3550001,Sim
3550100,Sim
3550209,Sim
3550308,Sim
3550407,Sim
3550506,Não
3550605,Sim
3550704,Não
3550803,Sim
3550902,Não
3551009,Sim
3551108,Não
3551207,Não
3551306,Não
3551405,Não
3551504,Sim
3551603,Sim
3551702,Sim
3551801,Sim
3551900,Sim
3552007,Não
3552106,Sim
3552205,Sim
3552304,Não
3552403,Sim
3552502,Sim
3552551,Não
3552601,Não
3552700,Não
3552809,Sim
3552908,Não
3553005,Não
3553104,Não
3553203,Sim
3553302,Sim
3553401,Sim
3553500,Sim
3553609,Não
3553658,Não
3553708,Sim
3553807,Sim
3553856,Não
3553906,Não
3553955,Não
3554003,Sim
3554102,Sim
3554201,Não
3554300,Sim
3554409,Não
3554508,Sim
3554607,Não
3554656,Não
3554706,Não
3554755,Não
3554805,Sim
3554904,Não
3554953,Sim
3555000,Sim
3555109,Não
3555208,Não
3555307,Sim
3555356,Não
3555406,Sim
3555505,Não
3555604,Não
3555703,Sim
3555802,Sim
3555901,Não
3556008,Não
3556107,Não
3556206,Sim
3556305,Sim
3556354,Sim
3556404,Sim
3556453,Sim
3556503,Sim
3556602,Não
3556701,Sim
3556800,Sim
3556909,Não
3556958,Não
3557006,Sim
3557105,Sim
3557154,Não
3557204,Não
3557303,Não
4100103,Sim
4100202,Sim
4100301,Sim
4100400,Sim
4100459,Sim
4100509,Sim
4100608,Sim
4100707,Sim
4100806,Sim
4100905,Sim
4101002,Sim
4101051,Sim
4101101,Sim
4101150,Sim
4101200,Sim
4101309,Sim
4101408,Sim
4101507,Sim
4101606,Sim
4101655,Sim
4101705,Sim
4101804,Sim
4101853,Sim
4101903,Sim
4102000,Sim
4102109,Sim
4102208,Sim
4102307,Sim
4102406,Sim
4102505,Sim
4102604,Sim
4102703,Sim
4102752,Sim
4102802,Sim
4102901,Sim
4103008,Sim
4103024,Sim
4103040,Sim
4103057,Sim
4103107,Sim
4103156,Não
4103206,Sim
4103222,Sim
4103305,Sim
4103354,Sim
4103370,Sim
4103404,Sim
4103453,Sim
4103479,Sim
4103503,Sim
4103602,Sim
4103701,Sim
4103800,Sim
4103909,Sim
4103958,Sim
4104006,Sim
4104055,Sim
4104105,Sim
4104204,Sim
4104253,Sim
4104303,Sim
4104402,Sim
4104428,Não
4104451,Sim
4104501,Sim
4104600,Sim
4104659,Sim
4104709,Sim
4104808,Sim
4104907,Sim
4105003,Sim
4105102,Sim
4105201,Sim
4105300,Sim
4105409,Sim
4105508,Sim
4105607,Sim
4105706,Sim
4105805,Sim
4105904,Sim
4106001,Sim
4106100,Sim
4106209,Sim
4106308,Sim
4106407,Sim
4106456,Sim
4106506,Sim
4106555,Não
4106571,Sim
4106605,Sim
4106704,Sim
4106803,Sim
4106852,Sim
4106902,Sim
4107009,Sim
4107108,Sim
4107124,Sim
4107157,Sim
4107207,Sim
4107256,Sim
4107306,Sim
4107405,Sim
4107504,Sim
4107520,Sim
4107538,Sim
4107546,Sim
4107553,Sim
4107603,Sim
4107652,Sim
4107702,Sim
4107736,Sim
4107751,Sim
4107801,Sim
4107850,Sim
4107900,Sim
4108007,Sim
4108106,Sim
4108205,Sim
4108304,Sim
4108320,Não
4108403,Sim
4108452,Sim
4108502,Sim
4108551,Sim
4108601,Sim
4108650,Sim
4108700,Sim
4108809,Sim
4108908,Sim
4108957,Sim
4109005,Sim
4109104,Sim
4109203,Não
4109302,Sim
4109401,Sim
4109500,Sim
4109609,Sim
4109658,Sim
4109708,Sim
4109757,Sim
4109807,Sim
4109906,Sim
4110003,Sim
4110052,Sim
4110078,Sim
4110102,Sim
4110201,Sim
4110300,Sim
4110409,Sim
4110508,Recusa
4110607,Sim
4110656,Sim
4110706,Sim
4110805,Sim
4110904,Sim
4110953,Sim
4111001,Sim
4111100,Sim
4111209,Sim
4111258,Não
4111308,Sim
4111407,Sim
4111506,Sim
4111555,Sim
4111605,Sim
4111704,Não
4111803,Sim
4111902,Sim
4112009,Sim
4112108,Sim
4112207,Sim
4112306,Sim
4112405,Sim
4112504,Sim
4112603,Sim
4112702,Sim
4112751,Sim
4112801,Sim
4112900,Não
4112959,Sim
4113007,Sim
4113106,Sim
4113205,Sim
4113254,Sim
4113304,Sim
4113403,Sim
4113429,Sim
4113452,Sim
4113502,Sim
4113601,Sim
4113700,Sim
4113734,Sim
4113759,Sim
4113809,Sim
4113908,Sim
4114005,Sim
4114104,Sim
4114203,Sim
4114302,Sim
4114351,Sim
4114401,Sim
4114500,Sim
4114609,Sim
4114708,Sim
4114807,Sim
4114906,Sim
4115002,Sim
4115101,Sim
4115200,Sim
4115309,Sim
4115358,Sim
4115408,Sim
4115457,Sim
4115507,Sim
4115606,Sim
4115705,Sim
4115739,Sim
4115754,Sim
4115804,Sim
4115853,Sim
4115903,Sim
4116000,Sim
4116059,Sim
4116109,Sim
4116208,Sim
4116307,Sim
4116406,Sim
4116505,Sim
4116604,Sim
4116703,Sim
4116802,Sim
4116901,Sim
4116950,Sim
4117008,Sim
4117057,Sim
4117107,Sim
4117206,Sim
4117214,Sim
4117222,Sim
4117255,Sim
4117271,Sim
4117297,Sim
4117305,Não
4117404,Sim
4117453,Sim
4117503,Sim
4117602,Sim
4117701,Sim
4117800,Sim
4117909,Sim
4118006,Sim
4118105,Sim
4118204,Sim
4118303,Sim
4118402,Sim
4118451,Sim
4118501,Sim
4118600,Sim
4118709,Sim
4118808,Sim
4118857,Sim
4118907,Sim
4119004,Sim
4119103,Sim
4119152,Sim
4119202,Sim
4119251,Sim
4119301,Sim
4119400,Sim
4119509,Sim
4119608,Sim
4119657,Sim
4119707,Sim
4119806,Sim
4119905,Sim
4119954,Sim
4120002,Sim
4120101,Sim
4120150,Sim
4120200,Sim
4120309,Sim
4120333,Sim
4120358,Sim
4120408,Sim
4120507,Sim
4120606,Sim
4120655,Sim
4120705,Sim
4120804,Sim
4120853,Sim
4120903,Sim
4121000,Sim
4121109,Sim
4121208,Sim
4121257,Sim
4121307,Sim
4121356,Sim
4121406,Sim
4121505,Sim
4121604,Sim
4121703,Sim
4121752,Sim
4121802,Sim
4121901,Sim
4122008,Sim
4122107,Sim
4122156,Sim
4122172,Não
4122206,Sim
4122305,Sim
4122404,Sim
4122503,Não
4122602,Sim
4122651,Sim
4122701,Sim
4122800,Não
4122909,Não
4123006,Sim
4123105,Sim
4123204,Sim
4123303,Sim
4123402,Sim
4123501,Sim
4123600,Sim
4123709,Não
4123808,Sim
4123824,Sim
4123857,Sim
4123907,Sim
4123956,Sim
4124004,Sim
4124020,Sim
4124053,Sim
4124103,Sim
4124202,Sim
4124301,Sim
4124400,Sim
4124509,Sim
4124608,Sim
4124707,Sim
4124806,Sim
4124905,Sim
4125001,Sim
4125100,Sim
4125209,Sim
4125308,Sim
4125357,Sim
4125407,Sim
4125456,Sim
4125506,Sim
4125555,Sim
4125605,Sim
4125704,Sim
4125753,Sim
4125803,Sim
4125902,Sim
4126009,Sim
4126108,Sim
4126207,Sim
4126256,Sim
4126272,Sim
4126306,Sim
4126355,Sim
4126405,Sim
4126504,Sim
4126603,Sim
4126652,Sim
4126678,Sim
4126702,Sim
4126801,Sim
4126900,Sim
4127007,Sim
4127106,Sim
4127205,Sim
4127304,Sim
4127403,Sim
4127502,Sim
4127601,Sim
4127700,Sim
4127809,Não
4127858,Sim
4127882,Sim
4127908,Sim
4127957,Sim
4127965,Sim
4128005,Sim
4128104,Sim
4128203,Sim
4128302,Sim
4128401,Sim
4128500,Sim
4128534,Sim
4128559,Sim
4128609,Sim
4128625,Sim
4128633,Sim
4128658,Sim
4128708,Sim
4128807,Sim
4200051,Sim
4200101,Sim
4200200,Sim
4200309,Sim
4200408,Não
4200507,Sim
4200556,Não
4200606,Sim
4200705,Sim
4200754,Sim
4200804,Sim
4200903,Sim
4201000,Sim
4201109,Sim
4201208,Sim
4201257,Sim
4201273,Sim
4201307,Sim
4201406,Sim
4201505,Sim
4201604,Sim
4201653,Sim
4201703,Sim
4201802,Sim
4201901,Sim
4201950,Não
4202008,Sim
4202057,Sim
4202073,Não
4202081,Sim
4202099,Sim
4202107,Sim
4202131,Sim
4202156,Não
4202206,Sim
4202305,Sim
4202404,Sim
4202438,Não
4202453,Sim
4202503,Sim
4202537,Não
4202578,Sim
4202602,Sim
4202701,Sim
4202800,Sim
4202859,Sim
4202875,Sim
4202909,Sim
4203006,Sim
4203105,Não
4203154,Sim
4203204,Sim
4203253,Sim
4203303,Sim
4203402,Sim
4203501,Não
4203600,Sim
4203709,Sim
4203808,Sim
4203907,Não
4203956,Sim
4204004,Não
4204103,Sim
4204152,Sim
4204178,Sim
4204194,Sim
4204202,Sim
4204251,Sim
4204301,Sim
4204350,Sim
4204400,Sim
4204459,Não
4204509,Sim
4204558,Sim
4204608,Sim
4204707,Não
4204756,Sim
4204806,Sim
4204905,Sim
4205001,Sim
4205100,Sim
4205159,Sim
4205175,Não
4205191,Sim
4205209,Não
4205308,Sim
4205357,Sim
4205407,Sim
4205431,Não
4205456,Sim
4205506,Sim
4205555,Sim
4205605,Não
4205704,Sim
4205803,Sim
4205902,Sim
4206009,Sim
4206108,Não
4206207,Sim
4206306,Sim
4206405,Sim
4206504,Sim
4206603,Sim
4206652,Não
4206702,Sim
4206751,Sim
4206801,Sim
4206900,Sim
4207007,Sim
4207106,Sim
4207205,Sim
4207304,Sim
4207403,Sim
4207502,Sim
4207577,Sim
4207601,Sim
4207650,Sim
4207684,Não
4207700,Sim
4207759,Não
4207809,Sim
4207858,Não
4207908,Não
4208005,Sim
4208104,Sim
4208203,Sim
4208302,Sim
4208401,Sim
4208450,Não
4208500,Sim
4208609,Não
4208708,Sim
4208807,Sim
4208906,Sim
4208955,Não
4209003,Sim
4209102,Sim
4209151,Sim
4209177,Não
4209201,Sim
4209300,Sim
4209409,Sim
4209458,Não
4209508,Sim
4209607,Sim
4209706,Sim
4209805,Sim
4209854,Sim
4209904,Sim
4210001,Sim
4210035,Sim
4210050,Sim
4210100,Sim
4210209,Sim
4210308,Sim
4210407,Não
4210506,Não
4210555,Não
4210605,Sim
4210704,Sim
4210803,Sim
4210852,Sim
4210902,Sim
4211009,Sim
4211058,Não
4211108,Sim
4211207,Sim
4211256,Não
4211306,Sim
4211405,Não
4211454,Não
4211504,Sim
4211603,Sim
4211652,Não
4211702,Sim
4211751,Sim
4211801,Não
4211850,Não
4211876,Sim
4211892,Não
4211900,Sim
4212007,Não
4212056,Não
4212106,Sim
4212205,Sim
4212239,Sim
4212254,Sim
4212270,Não
4212304,Sim
4212403,Sim
4212502,Sim
4212601,Não
4212650,Não
4212700,Sim
4212809,Sim
4212908,Sim
4213005,Sim
4213104,Sim
4213153,Sim
4213203,Sim
4213302,Sim
4213351,Sim
4213401,Não
4213500,Sim
4213609,Sim
4213708,Sim
4213807,Sim
4213906,Sim
4214003,Sim
4214102,Sim
4214151,Sim
4214201,Sim
4214300,Sim
4214409,Sim
4214508,Sim
4214607,Sim
4214706,Sim
4214805,Sim
4214904,Sim
4215000,Sim
4215059,Não
4215075,Sim
4215109,Sim
4215208,Não
4215307,Sim
4215356,Sim
4215406,Sim
4215455,Sim
4215505,Sim
4215554,Sim
4215604,Não
4215653,Não
4215679,Sim
4215687,Não
4215695,Não
4215703,Sim
4215752,Não
4215802,Sim
4215901,Sim
4216008,Sim
4216057,Sim
4216107,Não
4216206,Sim
4216255,Sim
4216305,Sim
4216354,Sim
4216404,Sim
4216503,Sim
4216602,Sim
4216701,Não
4216800,Sim
4216909,Sim
4217006,Não
4217105,Não
4217154,Não
4217204,Sim
4217253,Sim
4217303,Sim
4217402,Sim
4217501,Sim
4217550,Sim
4217600,Não
4217709,Sim
4217758,Não
4217808,Sim
4217907,Sim
4217956,Sim
4218004,Sim
4218103,Não
4218202,Sim
4218251,Sim
4218301,Não
4218350,Sim
4218400,Sim
4218509,Sim
4218608,Sim
4218707,Sim
4218756,Não
4218806,Não
4218855,Não
4218905,Sim
4218954,Não
4219002,Sim
4219101,Não
4219150,Sim
4219176,Não
4219200,Sim
4219309,Sim
4219358,Sim
4219408,Sim
4219507,Sim
4219606,Não
4219705,Sim
4219853,Sim
4220000,Não
4300034,Não
4300059,Não
4300109,Sim
4300208,Não
4300307,Sim
4300406,Sim
4300455,Sim
4300471,Não
4300505,Sim
4300554,Sim
4300570,Sim
4300604,Sim
4300638,Sim
4300646,Não
4300661,Sim
4300703,Sim
4300802,Sim
4300851,Não
4300877,Sim
4300901,Sim
4301008,Sim
4301057,Sim
4301073,Sim
4301107,Sim
4301206,Não
4301305,Não
4301404,Sim
4301503,Sim
4301552,Não
4301602,Sim
4301636,Sim
4301651,Sim
4301701,Sim
4301750,Não
4301800,Sim
4301859,Sim
4301875,Não
4301909,Sim
4301925,Sim
4301958,Não
4302006,Sim
4302055,Não
4302105,Sim
4302154,Sim
4302204,Não
4302220,Não
4302238,Sim
4302253,Sim
4302303,Não
4302352,Sim
4302378,Sim
4302402,Sim
4302451,Não
4302501,Não
4302584,Não
4302600,Sim
4302659,Não
4302709,Sim
4302808,Sim
4302907,Não
4303004,Sim
4303103,Sim
4303202,Não
4303301,Sim
4303400,Não
4303509,Sim
4303558,Não
4303608,Não
4303673,Não
4303707,Sim
4303806,Não
4303905,Sim
4304002,Não
4304101,Sim
4304200,Sim
4304309,Sim
4304358,Não
4304408,Sim
4304507,Sim
4304606,Sim
4304614,Não
4304622,Não
4304630,Sim
4304655,Não
4304663,Sim
4304671,Sim
4304689,Sim
4304697,Não
4304705,Sim
4304713,Sim
4304804,Sim
4304853,Não
4304903,Não
4304952,Não
4305009,Sim
4305108,Sim
4305116,Não
4305124,Não
4305132,Não
4305157,Sim
4305173,Sim
4305207,Sim
4305306,Sim
4305355,Sim
4305371,Sim
4305405,Sim
4305439,Sim
4305447,Sim
4305454,Sim
4305504,Não
4305587,Não
4305603,Sim
4305702,Não
4305801,Não
4305835,Não
4305850,Não
4305871,Não
4305900,Sim
4305934,Não
4305959,Não
4305975,Sim
4306007,Sim
4306056,Não
4306072,Sim
4306106,Sim
4306130,Sim
4306205,Sim
4306304,Não
4306320,Sim
4306353,Não
4306379,Não
4306403,Sim
4306429,Sim
4306452,Sim
4306502,Não
4306551,Sim
4306601,Sim
4306700,Sim
4306734,Não
4306759,Não
4306767,Sim
4306809,Sim
4306908,Sim
4306924,Não
4306932,Não
4306957,Sim
4306973,Sim
4307005,Sim
4307054,Não
4307104,Não
4307203,Não
4307302,Não
4307401,Sim
4307450,Sim
4307500,Sim
4307559,Não
4307609,Sim
4307708,Sim
4307807,Sim
4307815,Não
4307831,Não
4307864,Sim
4307906,Sim
4308003,Sim
4308052,Sim
4308078,Sim
4308102,Sim
4308201,Sim
4308250,Não
4308300,Não
4308409,Sim
4308433,Sim
4308458,Não
4308508,Sim
4308607,Sim
4308656,Não
4308706,Não
4308805,Sim
4308854,Não
4308904,Sim
4309001,Sim
4309050,Sim
4309100,Sim
4309126,Não
4309159,Não
4309209,Sim
4309258,Não
4309308,Sim
4309407,Sim
4309506,Sim
4309555,Sim
4309571,Não
4309605,Sim
4309654,Sim
4309704,Não
4309753,Não
4309803,Sim
4309902,Não
4309951,Não
4310009,Sim
4310108,Sim
4310207,Sim
4310306,Sim
4310330,Sim
4310363,Não
4310405,Não
4310413,Sim
4310439,Não
4310462,Não
4310504,Não
4310538,Sim
4310553,Não
4310579,Não
4310603,Sim
4310652,Sim
4310702,Sim
4310751,Sim
4310801,Sim
4310850,Sim
4310876,Sim
4310900,Não
4311007,Sim
4311106,Não
4311122,Não
4311130,Não
4311155,Não
4311205,Sim
4311239,Não
4311254,Não
4311270,Sim
4311304,Sim
4311403,Sim
4311429,Sim
4311502,Sim
4311601,Não
4311627,Não
4311643,Não
4311700,Sim
4311718,Não
4311734,Sim
4311759,Sim
4311775,Sim
4311791,Sim
4311809,Sim
4311908,Sim
4311981,Sim
4312005,Não
4312054,Não
4312104,Não
4312138,Não
4312153,Sim
4312179,Não
4312203,Não
4312252,Não
4312302,Sim
4312351,Não
4312377,Não
4312385,Sim
4312401,Sim
4312427,Não
4312443,Sim
4312450,Sim
4312476,Não
4312500,Sim
4312609,Não
4312617,Sim
4312625,Não
4312658,Não
4312674,Não
4312708,Sim
4312757,Não
4312807,Não
4312906,Sim
4312955,Não
4313003,Sim
4313011,Não
4313037,Não
4313060,Sim
4313086,Sim
4313102,Sim
4313201,Sim
4313300,Sim
4313334,Não
4313359,Sim
4313375,Sim
4313391,Sim
4313409,Sim
4313425,Não
4313441,Sim
4313466,Não
4313490,Sim
4313508,Sim
4313607,Não
4313656,Sim
4313706,Sim
4313805,Sim
4313904,Sim
4313953,Não
4314001,Não
4314027,Não
4314035,Não
4314050,Sim
4314068,Não
4314076,Não
4314100,Sim
4314134,Não
4314159,Não
4314175,Não
4314209,Não
4314308,Não
4314407,Sim
4314423,Sim
4314456,Sim
4314464,Não
4314472,Sim
4314498,Não
4314506,Sim
4314548,Não
4314555,Não
4314605,Sim
4314704,Não
4314753,Sim
4314779,Não
4314787,Não
4314803,Sim
4314902,Sim
4315008,Não
4315057,Não
4315073,Não
4315107,Não
4315131,Não
4315149,Sim
4315156,Sim
4315172,Sim
4315206,Sim
4315305,Sim
4315313,Não
4315321,Não
4315354,Não
4315404,Sim
4315453,Não
4315503,Sim
4315552,Sim
4315602,Sim
4315701,Sim
4315750,Sim
4315800,Não
4315909,Sim
4315958,Não
4316006,Sim
4316105,Não
4316204,Não
4316303,Sim
4316402,Sim
4316428,Sim
4316436,Não
4316451,Não
4316477,Não
4316501,Sim
4316600,Não
4316709,Não
4316733,Sim
4316758,Sim
4316808,Sim
4316907,Sim
4316956,Não
4316972,Não
4317004,Não
4317103,Sim
4317202,Sim
4317251,Sim
4317301,Sim
4317400,Sim
4317509,Sim
4317558,Não
4317608,Sim
4317707,Não
4317756,Não
4317806,Sim
4317905,Não
4317954,Não
4318002,Sim
4318051,Sim
4318101,Sim
4318200,Sim
4318309,Sim
4318408,Sim
4318424,Não
4318432,Sim
4318440,Sim
4318457,Sim
4318465,Não
4318481,Sim
4318499,Sim
4318507,Sim
4318606,Não
4318614,Não
4318622,Sim
4318705,Sim
4318804,Sim
4318903,Sim
4319000,Sim
4319109,Sim
4319125,Não
4319158,Sim
4319208,Não
4319307,Sim
4319356,Não
4319364,Não
4319372,Sim
4319406,Não
4319505,Sim
4319604,Sim
4319703,Sim
4319711,Sim
4319737,Sim
4319752,Não
4319802,Não
4319901,Sim
4320008,Sim
4320107,Não
4320206,Não
4320230,Sim
4320263,Não
4320305,Sim
4320321,Não
4320354,Não
4320404,Sim
4320453,Não
4320503,Sim
4320552,Sim
4320578,Não
4320602,Sim
4320651,Sim
4320677,Não
4320701,Sim
4320800,Sim
4320859,Não
4320909,Sim
4321006,Sim
4321105,Sim
4321204,Sim
4321303,Sim
4321329,Não
4321352,Não
4321402,Sim
4321436,Sim
4321451,Sim
4321469,Não
4321477,Sim
4321493,Não
4321501,Sim
4321600,Sim
4321626,Sim
4321634,Não
4321667,Sim
4321709,Sim
4321808,Sim
4321832,Sim
4321857,Não
4321907,Sim
4321956,Não
4322004,Sim
4322103,Não
4322152,Não
4322186,Sim
4322202,Sim
4322251,Não
4322301,Sim
4322327,Não
4322343,Não
4322350,Não
4322376,Não
4322400,Sim
4322509,Sim
4322525,Sim
4322533,Sim
4322541,Não
4322558,Não
4322608,Sim
4322707,Sim
4322806,Sim
4322855,Não
4322905,Não
4323002,Sim
4323101,Sim
4323200,Não
4323309,Não
4323358,Não
4323408,Não
4323457,Não
4323507,Não
4323606,Sim
4323705,Sim
4323754,Não
4323770,Não
4323804,Sim
5000203,Não
5000252,Não
5000609,Sim
5000708,Sim
5000807,Sim
5000856,Não
5000906,Sim
5001003,Não
5001102,Sim
5001243,Não
5001508,Não
5001904,Sim
5002001,Sim
5002100,Sim
5002159,Sim
5002209,Sim
5002308,Não
5002407,Sim
5002605,Sim
5002704,Sim
5002803,Não
5002902,Sim
5002951,Sim
5003108,Não
5003157,Não
5003207,Sim
5003256,Sim
5003306,Sim
5003454,Não
5003488,Não
5003504,Não
5003702,Sim
5003751,Não
5003801,Sim
5003900,Não
5004007,Sim
5004106,Sim
5004304,Não
5004403,Não
5004502,Sim
5004601,Não
5004700,Sim
5004809,Não
5004908,Não
5005004,Sim
5005103,Não
5005152,Não
5005202,Sim
5005251,Não
5005400,Sim
5005608,Sim
5005681,Não
5005707,Sim
5005806,Não
5006002,Sim
5006200,Sim
5006259,Não
5006275,Não
5006309,Sim
5006358,Sim
5006408,Não
5006606,Sim
5006903,Não
5007109,Não
5007208,Sim
5007307,Não
5007406,Sim
5007505,Sim
5007554,Não
5007695,Sim
5007703,Não
5007802,Não
5007901,Sim
5007935,Sim
5007950,Não
5007976,Sim
5008008,Sim
5008305,Sim
5008404,Sim
5100102,Sim
5100201,Sim
5100250,Sim
5100300,Não
5100359,Não
5100409,Sim
5100508,Não
5100607,Sim
5100805,Sim
5101001,Não
5101209,Não
5101258,Não
5101308,Não
5101407,Sim
5101605,Não
5101704,Sim
5101803,Sim
5101852,Sim
5101902,Não
5102504,Sim
5102603,Não
5102637,Sim
5102678,Sim
5102686,Sim
5102694,Não
5102702,Não
5102793,Sim
5102850,Sim
5103007,Sim
5103056,Não
5103106,Não
5103205,Sim
5103254,Não
5103304,Sim
5103353,Não
5103361,Sim
5103379,Não
5103403,Sim
5103437,Não
5103452,Não
5103502,Sim
5103601,Não
5103700,Não
5103809,Não
5103858,Não
5103908,Não
5103957,Sim
5104104,Não
5104203,Sim
5104500,Não
5104526,Sim
5104542,Não
5104559,Sim
5104609,Não
5104807,Sim
5104906,Não
5105002,Não
5105101,Sim
5105150,Sim
5105176,Não
5105200,Não
5105234,Sim
5105259,Sim
5105309,Não
5105507,Não
5105580,Não
5105606,Não
5105622,Sim
5105903,Não
5106000,Não
5106109,Não
5106158,Não
5106174,Não
5106182,Não
5106190,Não
5106208,Não
5106216,Sim
5106224,Sim
5106232,Não
5106240,Não
5106257,Não
5106265,Não
5106273,Não
5106281,Não
5106299,Não
5106307,Sim
5106315,Não
5106372,Não
5106422,Não
5106455,Não
5106505,Não
5106653,Não
5106703,Não
5106752,Sim
5106778,Não
5106802,Não
5106828,Não
5106851,Não
5107008,Sim
5107040,Sim
5107065,Sim
5107107,Não
5107156,Sim
5107180,Não
5107198,Sim
5107206,Sim
5107248,Não
5107263,Não
5107297,Não
5107305,Não
5107354,Não
5107404,Não
5107578,Não
5107602,Sim
5107701,Não
5107743,Não
5107750,Sim
5107768,Não
5107776,Não
5107792,Sim
5107800,Não
5107859,Sim
5107875,Sim
5107883,Não
5107909,Sim
5107925,Sim
5107941,Não
5107958,Sim
5108006,Sim
5108055,Não
5108105,Não
5108204,Sim
5108303,Não
5108352,Não
5108402,Sim
5108501,Não
5108600,Sim
5108808,Não
5108857,Não
5108907,Não
5108956,Não
5200050,Sim
5200100,Sim
5200134,Sim
5200159,Não
5200175,Sim
5200209,Não
5200258,Sim
5200308,Sim
5200506,Não
5200555,Não
5200605,Sim
5200803,Não
5200829,Não
5200852,Sim
5200902,Não
5201108,Sim
5201207,Não
5201306,Não
5201405,Sim
5201454,Não
5201504,Não
5201603,Não
5201702,Não
5201801,Sim
5202155,Não
5202353,Não
5202502,Não
5202601,Não
5202809,Não
5203104,Sim
5203203,Sim
5203302,Sim
5203401,Não
5203500,Sim
5203559,Sim
5203575,Não
5203609,Não
5203807,Não
5203906,Não
5203939,Não
5203962,Não
5204003,Sim
5204102,Não
5204201,Não
5204250,Não
5204300,Não
5204409,Não
5204508,Sim
5204557,Sim
5204607,Não
5204656,Não
5204706,Não
5204805,Não
5204854,Não
5204904,Não
5204953,Não
5205000,Não
5205059,Sim
5205109,Sim
5205208,Não
5205307,Sim
5205406,Sim
5205455,Não
5205471,Não
5205497,Sim
5205513,Sim
5205521,Não
5205703,Não
5205802,Sim
5205901,Não
5206206,Sim
5206305,Não
5206404,Não
5206503,Não
5206602,Sim
5206701,Não
5206800,Não
5206909,Não
5207105,Não
5207253,Não
5207352,Sim
5207402,Sim
5207501,Não
5207535,Não
5207600,Sim
5207808,Não
5207907,Não
5208004,Sim
5208103,Não
5208152,Sim
5208301,Não
5208400,Sim
5208509,Não
5208608,Sim
5208707,Sim
5208806,Sim
5208905,Sim
5209101,Sim
5209150,Não
5209200,Sim
5209291,Não
5209408,Não
5209457,Não
5209606,Não
5209705,Sim
5209804,Não
5209903,Não
5209937,Não
5209952,Não
5210000,Sim
5210109,Sim
5210158,Não
5210208,Sim
5210307,Não
5210406,Sim
5210562,Não
5210604,Não
5210802,Não
5210901,Sim
5211008,Sim
5211206,Sim
5211305,Não
5211404,Não
5211503,Sim
5211602,Não
5211701,Não
5211800,Sim
5211909,Sim
5212006,Não
5212055,Não
5212105,Não
5212204,Não
5212253,Não
5212303,Não
5212501,Sim
5212600,Não
5212709,Não
5212808,Não
5212907,Não
5212956,Não
5213004,Não
5213053,Sim
5213087,Sim
5213103,Sim
5213400,Não
5213509,Não
5213707,Não
5213756,Não
5213772,Não
5213806,Sim
5213855,Não
5213905,Não
5214002,Sim
5214051,Não
5214101,Não
5214408,Não
5214507,Sim
5214606,Sim
5214705,Não
5214804,Não
5214838,Não
5214861,Não
5214879,Sim
5214903,Não
5215009,Não
5215207,Sim
5215231,Sim
5215256,Não
5215306,Não
5215405,Não
5215504,Sim
5215603,Sim
5215652,Não
5215702,Sim
5215801,Não
5215900,Não
5216007,Sim
5216304,Não
5216403,Não
5216452,Não
5216809,Não
5216908,Não
5217104,Sim
5217203,Não
5217302,Sim
5217401,Sim
5217609,Sim
5217708,Não
5218003,Sim
5218052,Sim
5218102,Não
5218300,Sim
5218391,Não
5218508,Sim
5218607,Não
5218706,Não
5218789,Sim
5218805,Sim
5218904,Não
5219001,Não
5219100,Não
5219209,Não
5219258,Não
5219308,Sim
5219357,Não
5219407,Não
5219456,Não
5219506,Não
5219605,Não
5219704,Não
5219712,Não
5219738,Sim
5219753,Sim
5219803,Não
5219902,Não
5220009,Não
5220058,Não
5220108,Sim
5220157,Não
5220207,Sim
5220264,Sim
5220280,Não
5220405,Sim
5220454,Sim
5220504,Sim
5220603,Sim
5220686,Não
5220702,Não
5221007,Não
5221080,Não
5221197,Não
5221304,Sim
5221403,Sim
5221452,Não
5221502,Não
5221551,Não
5221577,Não
5221601,Sim
5221700,Não
5221809,Não
5221858,Sim
5221908,Não
5222005,Não
5222054,Sim
5222203,Não
5222302,Não
5300108,Sim
